texto,rotulo
"Ótimo produto, me surpreendeu muito inclusive a entrega antes do prazo",5
Comprei o produto pelo lindo design e pela praticidde também e fiquei satisfeita nestes quesitos. Quanto a eficácia no preparo do café achei não tão eficaz pelo fato do  pó não passar tão facilmente e comprometer a qualidade do mesmo que deixa de ser tão gostoso quanto deveria.  Por isso somente eu não o recomendaria.,2
"É um ótimo livro, satisfeita com a compra, entregou antes do prazo.",5
"Como vou avaliar o produto, si ele não chegou em minhas mãos,a loja n mandou e-mail falando que o produto chegou.no momento não posso fazer a avaliação....",1
Produto bom. Só acho q não deveria absorver manchas,3
"um titulo muito diferente dos demais que existem atualmente, muito bom de jogar, jogabilidade diferente a primeira vista, mas vc se acostuma com o tempo, muito bom depois que pega o jeito, graficos excelente de tirar o folego, estou muito satisfeito com o game.",5
"ótimo produto, super recomendo! chegou no prazo proposto... parabéns!",4
"Produto de excelente qualidade, entrega dentro do previsto.",4
O celular tem ótimo desempenho otima câmera excelente!!,5
Produto de qualidade como descrito no site................................nnnmmmmm ............,3
"Ótimo produto, funcionou perfeitamente conforme anunciado, recomendo !",5
"Jogo de panelas excelente material, entrega a tempo, design muito bom.",5
Estou aguardando as tratativas da Americanas sobre o atraso e o defeito do produto.,3
O aparelho e ruim de transmissão. Fia a compra achando que iria ajudar contato com um apessoa idosa. Infelizmente nao teve o resultado esperado.,1
"poderia ser melhor a loja é muito boa ,mas o produto é +ou-",2
"Não funcina,é a pilha,não elétrico como na propaganda(enganosa),não amola,não tem força,para quando é introduzido qualquer objeto a ser amo lado. Estou devolvendo,e pedindo o ressarcimento do valor pago,inclusive da garantia estendida de 2 anos.      Pedido 02-658177984,  Protocolo de atendimento do pedido de ressarcimento 2517122817807.               Eduard Topic     Rua Ovídio Abrantes 126, Centro alto,Ribeirão Pires,SP.    ....  CEP 09424-150",1
Alem de motivador e um otimo brinquedo recomendo excelente qualidade.,5
Pena que no dia que efetuei a compra não havia o posta do novo LG K10. Curti também.,3
"Material ótimo para a diversão da garotada, apesar do preço pouco convidativo, vale a pena.",5
"De 12 velocidades, só 2 funcionam; o filtro veio menor que o jarro. A burocracia é tanta que nem penso em trocar. Comprar em site, no final de ano, vocês só vendem essas ""buchas"" ao consumidor.",2
Gostei muito do produto. Superou minhas expectativas e o prazo de entrega também foi ótimo. Chegou muito antes do previsto. Super recomendo!,4
"Tudo conforme descrito no anuncio , já instalado e funcionando tudo certinho a principio .",4
Excelentes fotos e bom de navegação. Recomendo.     ***************************************************************** ****************************************************************************,5
"Atende totalmente as minhas nessecidades. Muito bom recomendo a todos, bateria duradoura. Carregamento rapido",5
"exelente, otimo custo beneficio, produto de 1° pode comprar q é bom e chegou super rapido",4
Melhor custo benefício. Exatamente  como anunciado. Recomendo .,5
"Não recebi o produto e não tenho respaldo nenhum, nem do vendedor e nem da Americanas. Vou registrar a reclamação nos órgãos competentes, uma vez que estou pagando por um produto que não recebi.",1
Gostei das possibilidades que o produto oferece. Muito fácil de usar. O fato de ser resistente à água te despreocupa bastante na hora de usar.,5
"Amei o celular. É lindo, como eu esperava. Recomendo a todos, chegou muito antes do prazo. A americanas está de parabéns..",5
"Maquina excelente,super pratica. recomendo.entrega rapida",5
Como irei avaliar o produto se nem chegou e pelo acompanhamento do site estou aguardando a nota fiscal ainda,1
Produto de excelente qualidade e entrega com boa qualidade do fornecedor...,3
muito bom para quem curte jogos e precisa de um controle sem fio,5
Produto tido como o melhor... achei muito bom e parece ser bem satisfatório para omeu filho quem irá usa lo,4
"Chegou no tempo certo, tudo empacotado direitinho parabéns Lojas Americana.",5
Acabou meu problema de bateria. Duração excepcional,5
"Chegou rápido, entrega antes do prazo. Produto bem embalado. As lâmpadas tem ótima iluminação. Queria ter emitido a nota fiscal no CNPJ do condomínio e não no meu CPF.",5
excelente. superou minha expectativa. preço acessivel e muito bom o rendimento. melhor preço beneficio,5
"Tudo dentro do esperado, entrega rápida. Típico das Lojas Americanas. Sempre compro!",5
OTIMO PRODUTO RECOMENDO OTIMO PRODUTO RECOMENDO OTIMO PRODUTO RECOMENDO,4
"demorei um tempao pra comprar um celular  novo,pois ja tinha um sony comprado em 2013,muito bom.mas esse modelo xa1 dual chip deixou a desejar nao tem nem um mes de uso e a tela ja apresenta problemas.",1
"gostei muito das banquetas combinou muito com a minha decoração. a única coisa que não gostei é a marcação que veio feita para o encaixe do encosto, tivemos muito trabalho pra montar",5
"Condições de tempo de entrega favoráveis sem reclamações, agora quanto ao produto o mesmo veio avariado, não carregando completamente e deixando de funcionar 5 dias depois. Quero reembolso!",1
"Produto de boa qualidade, bonito e entrega antecipada.",4
"Já rodei 12.000km em 2 anos na cidade e rodovia e nada a reclamar, ando sempre com a calibragem recomendada no manual, alinhamento e balanceamento em dia (8.000km). No meu ASTRA roda tranquilo, sem barulho, desgaste irregular e ressecamento. Não é um MICHELIN, mas pelo preço, entrega além do esperado. Com certeza melhor do um XING LING qualquer. Recomendei pra minha mãe e irmão esse pneu.",4
"Ótima qualidade, leve, fácil para mecher funciona muito bem a netflix, YouTube, acesso a Internet...  ponto negativo as vezes desliga sozinha... Ou da umas travadinha",5
"produto chegou funcionando e com todos acessorios, agora so utilizar no dia a dia.",3
"Gostei batante da escova, cumpre o que promete , no meu cabelo escova bem e deixa os fios macios",5
"O produto não funcionou e após solicitar ajuda, nada foi feito até agora. Já considero que levei um prejuízo. Lamentável.",1
Fiquei satisfeita com os produtos e com a entrega que foi muito rápida.,3
É um monitor completamente simples.  Material e recursos extremamente básicos entrada apenas para VGA e resolução muito baixa.  Pra mim está servindo como quebra galho e enquanto estiver funcionando não pretendo trocar.,2
"Tudo certo na compra, entrega rápida, além de ótimo produto!",5
"Produto estourou na segunda utilização.  Mesmo seguindo todas as regras do manual, perdi toda a cerveja pq a parte do reservatório estourou",1
EXCELENTE! EU RECOMENDO!OBRIGADO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5
Tudo bem nada mais a declarar ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,4
É impossível encontrar qualquer razão que justifique o preço desse produto.  Parece injeção de plástico dos anos 70.,1
Excelente para as pessoas de mais idade. Números grandes e a tela bem ampla!!!,4
Meu produto voltou para o Correio de benfica e fui ao local disseram que o produto voltou para a fonte!! Como faço para adquirir o produto!!??????,1
"ALÉM DE SER PEQUENa, NÃO CABE NEM MEIA FOLHA DE A4, não corta em tiras... só mastiga o papel, deixando amassada e não corta além das pontas.",1
"tv simples, mas com recursos que atendem bem a expectativa, poderia ter mais entradas usb e HDMI, mas pelo preço e pelos aplicativos que tem atende bem. recomendo",4
"um produto que atendeu ao minha expectativa e para uso que destinei o produto, pratico e fácil manuseio.",4
"Meus dogs estavam infestados de carrapatos e agora estão tão felizes, melhor produto do mercado, na embalagem diz que dura 1 mes, mas passa dos 60 dias de proteção.  Super recomendo",5
"A base apresenta alta cobertura, o q significa pouco produto e máximo efeito. Qualquer imperfeição da pele e corrigida. Como uso anticoagulante tenho muitas manchinhas no corpo e rosto, além de olheira, o q disfarço c a base. Recomendo.",5
Um excelente produto que foi entregue dentro do prazo recomendo,5
Produto de qualidade inferior.Solicitei a devolução e até o momento nada aconteceu,1
"Produto excelente, porém, tem que melhorar o cronograma de entrega, tive atraso de 2 dias, mesmo pagando frete.",5
Pra fotos ele é ÓTIMO  PARA AS DEMAIS FUNÇÕES NORMAL COMO OS OUTROS,3
"O produto é bom, a lâmina maior é muito eficaz, mas a lâmina menor que promete deixar a pele lisinha, não serve pra nada, você passa horas tentando e nada.",2
Tentei entrar em contato com a loja mais não obtive êxito.,3
Pena não ter regulagem de temperatura.  Esquenta rápido em mantém o calor durante o uso.,4
"muito boa esta panela recomendo com certeza, ela é bem segura e e seu cozimento é rapido",5
não posso avaliar porque o produto ainda não chegou. está atrasado e não sei com quem reclamar posso reclamar no procom?,1
"Esse novo modelo TS não não é bom igual ao modelo anterior esquenta muito, e se lamentar o som ele para de funcionar.",2
"Produto excelente, e entrega bem antes do prazo combinado!",5
Òtimo produto e uma rápida entrega. Recomendo a compra.,4
"Um livro maravilhoso, vale a pena ter na estante ♡",5
Material de primeira. Ótimo design. Fácil instalação. Muito prática.,5
"Recebi o produto próximo do final de ano, época de festas, demorei 5 dias para usar e quando fui utilizar, testar pq queria viajar no final de ano, a surpresa, não funciona direito, não cumpre o que promete, ele funciona por mais ou menos duas horas depois começa a piscar parece que vai dar um curto e queimar a lâmpada, tive que desligar, ou seja, não funciona. Testei diversas vezes. Como demorei uns dias para testar, perdi a garantia de 7 dias para troca. Sugiro as pessoas que comprem em uma loja, produto de outra marca, onde não tem demora de entrega, o produto é testado na hora, e você pode efetuar a troca de imediato. Agora a Americanas.com permite que qualquer um venda seus produtos, com procedência ou não e o prejuízo é só seu. Cuidado!!! Antes de efetuar uma compra, consulte o reclame aqui.",1
"Comprei a cama  e veio faltando o colchão, demorou pra chegar.",1
O produto é lindo  Eu mesma instalei  Recebi antes do prazo.,5
"Produto com ótima qualidade, preço muito bom ,atendeu minhas expectativas",4
ótimo pratico e mantem o cafe quente por mais de 2 horas,4
Gostei do produto e da agilidade e atenção quanto a entrega,5
Atendimento excelente  vendedores com resposta  imediatas,5
"O aparelho celular é muito bom, comprei para dar de presente de natal para meu filho, ele amou, tem muita memória e vai ser muito bom para ele que adora baixar jogos. A câmera muito boa.",5
