texto,rotulo
"O produto chegou antes do prazo informado que foi ótimo para o Natal.  Ele tem geladeira, pia vem com pratinhos, um forno, relógio e micro-ondas que minha filha ama pq faz barulho imitando um micro-ondas de verdade. Ela brinca o tempo todo e ainda vai fazer 3 anos, muito bom e resistente não é muito grande e tem tudo nele pra criança brincar.",5
"melhor game de corrida, em 4k fica simplesmente incrível",5
"Atendeu bem as minhas expectativas, muito bom, recomendo esse produto, é confiavel",4
"Produto bonito, porem está travando direto e nem baixei quase nenhum aplicativo. Em relação a entrega as lojas americanas sempre 100%.  Mac",2
"Ja testei e estou usando com boa qualidade, inclusive chegou em tempo habil ao estipulado pela empresa.",3
OK sem problemas. já conhecia o produto. especifico.,4
"gente super recomendo, o produto chegou bem antes do prazo previsto, adorei minha compra.",4
"Para o preço que é cobrado, o produto até que é bom.",2
"Produto muito fraco, a chave (pequena) quebrou na primeira vez que fui utilizar-lá. A chave de catraca (grande) funcionou normalmente, mas também aparenta ser bem frágil e que pode quebrar a qualquer momento. Custo beneficio ruim, melhor pagar um pouco mais caro em outras marcas, em um produto mais resistente. Paguei barato, porém, agora tenho que comprar outra chave da pequena, e a maior não dá segurança que irá aguentar o tranco.",1
"produto com boa configuração e ótima bateria, câmeras muitos boas ótimo aparelho pra quem trabalha e não pode ficar recarregando muito pois a bateria dura um dia e meio tranquilo usando internet e ligações.",5
Produto cumpre com o esperado. Excelente desempenho. Americanas estão de parabéns. Entrega super rápida.,5
"Chegou antes do prazo e muito bem embalado. Encomendei três (azul, amarelo e verde) e vieram na mesma embalagem... Tecido leve e muito bom para levar na maternidade para facilitar a troca do bebê... :) O único detalhe é que no azul não veio com as bordinhas brancas como o da foto...",4
"Como sempre só tenho que elogiar, super prático de navegar e comprar, um dos melhores preços, e a entrega bem antes do prazo! Já havia adquirido um aparelho de celular antes e novamente comprei por já saber da qualidade. Muito obrigada.",5
"Tamanho ideal para viagens,  mais infelismente ele não seca nada",1
Produto ótimo Fornecedor  ATUAL SHOPPING não cumpriu o prazo Não devolveu frete de urgência,5
Até o momento estou gostando do celular . Pelo o valor ...compensou muito . Celular com câmera boa e muito bonito .,5
"Pedi uma capa para cobrir um fiesta sedan, e me mandaram uma Tam P, ou seja para Ford Ka. Não gostaria de receber outra capa pois achei a qualidade ruim o forró é uma película e o plástico é frágil demais.",1
"Excelente produto, entrega rápida,super recomendo!!",5
"Produto muito bom, estou bem satisfeita, agradeço a atenção",5
"Lindo, prático e barato!!! Super recomendo .. Facil instalção e rapidez na entrega!",5
O carrinho é bom mas os engates são totalmente de plástico o que o torna meio frouxo. A regulagem de altura do cesto também é plastica e já esta apresentando desgaste.,3
Produto de ótima qualidade e muito necessário para mim.,4
"Essa boneca é ótima, serve café, arruma a casa e ainda ajuda nas finanças da família. Até porque, depois de ter vendido a casa pra comprá-la, ela ajudou muito!",5
"Bem bolado, com bom acabamento, bem informado na montagem, porém é de aglomerado.Mas o custo benefício compensa.",3
Os cabos têm bom acabamento e passam a impressão de robustez.,4
"O ovo é lindo, muito original. Só achei o bonequinho muito pequeno.",4
Entrega rápida como sempre! Produto muito bem embalado! Recomendo!,5
O conversor cumpre o que promete. Atendeu à finalidade com certeza.,4
Gostei do produto. Tiver um problema na entrega mais já foi resolvido,3
Equipamento me surpreendeu. extremamente silencioso e inteligente. por ex.: não perde configuração de Led apagada e de aletas na posição que gosto quando desligo o aparelho. Recomendo e parabenizo a Eletrolux.,5
"Até hoje não recebi o produto que era pra ser entregue há quase 1 mês atrás!!!!!!  Na verdade, até recomendo o produto.  O que não recomendo é que se compre nas Lojas Americanas.  Serviço de atendimento péssimo.  Até hoje não sei se o meu pedido vai chegar ou não!!!!!  Bizarro.  Seguem a risca a cartilha de como perder um cliente.  Quero estorno.",1
"o celular em si é muito bom, o único problema é não ter recebido meu celular, pois essa loja é uma porcaria que não cumpre com os seus prazos de entrega",3
"Infelizmente não tive sorte na minha 1ª compra nas Lojas Americanas. Comprei a TV dia 21/12, com prazo de entrega dia 29/12 e até agora nada...",4
"Gostaria de agradecer as pessoas super atenciosas da Mastertronic, entenderam minha situação, tenho uma viagem marcada e precisava do kit com urgência e a camera chegou muito antes que o esperado, peço ate desculpas pelas mil ligações, pois como não conhecia a empresa, fiquei um pouco desconfiada, mas me atenderam muito bem todas as vezes que liguei e tiraram todas as minhas dúvidas. Obrigada!",5
Tem boas qualidades para uma criança interagir com os jogos,3
"Muito bom, esquenta rápido, faz os cachos/ondas do jeito que eu queria! O formato cônico permite diversificar os cachos (que ficam lindos). AMEI!",5
"Produto chegou no prazo informado, e pesa corretamente.",4
Um ótimo celular eu recomendo....muito satisfeita...,4
"Produto ótimo, fácil manuseio, manual em português, fácil montagem e operação.",5
Falta de respeito. Como posso avaliar se não foi entregue?,1
"Excelente, amei.Recomendo .Superou todas minhas expectativas. Imagem perfeita!!!!!!!",4
Entrega excelente bem antes do prazo . Produto chegou íntegro. Eu recomendo o produto e a loja .,3
Produto corresponde ao descrito no site. Recomendaria o amolador a um conhecido.,4
muito bom muito bom muito bom muito bom muito bom muito bom,5
"NO TÍTULO DO PRODUTO FALA, 4X100 OU 5X100 MAIS ANTES DE FINALIZAR A COMPRA NÃO TEM ONDE INFORMAR A FURAÇÃO DESEJADA.",3
"Faço sintonia nos canais,e sempre que ligo a tv,precisa  fazer novamente! Sem sentido ter a tv que precisa sintonizar Toda vez que liga .",1
"Prezados senhores, informamos que o produto verdadeira é vendido pela OLIST e não pela GAMO DECORAÇÕES. Pois esta empresa esta efetuado copia de produto de vários vendedores isto é chamado de PLÁGIO. não compre pela GAMO DECORAÇÕES.",5
"A cafeteira é ótima, superou minhas expectativas! Simples de usar e muito prática.",5
"APESAR DE POUCO TEMPO DE USO GOSTEI DO PRODUTO E INDICO QUALQUER PESSOA, TANTO QUE VOU TENTAR COMPRAR 1 PARA MINHA ESPOSA",5
O produto é maravilhoso e Americanas.Com entregou antes do prazo previsto.,5
"Colcha 100% algodão,fina,facil de lavar, cor bonita. Só serve para colchão solteiro standard( 1,88 x 0,88) .Solteiro king(2,03 x 0,92) fica pequena.Tive que comprar 2 de casal e cortar.",4
Ótimo produto.entrega rápida.bom rastreamento. Não tenho o que reclamar. Satisfeita com todos os requisitos.. .....,4
muito bonito lindo acabamento fácil de instalar. altíssima qualidade!,5
"PRODUTO DE ÓTIMA QUALIDADE, CHEGOU ANTES DO PRAZO PREVISTO.",4
"Quero relatar aqui que o aparelho é excelente, mas infelizmente não sei que houve o aparelho chegou aberto e com o phone de ouvido quebrado.",3
Carrinho ótimo. Embalagem ok. Entrega rápida antes do prazo. Comprado na Black Friday com descontao. Recomendadissimo.,4
"Começando pelo prazo de entrega, que foi mais rápido que o previsto. E posteriormente o uso do produto, não trava, super rápido, a câmera é excelente tanto frontal quanto traseira, capacidade para instalação de vários aplicativos. Amando meu celular!!!",5
Ótimo pra ter em casa. Útil e prático. Já conhecia o produto e comprei por indicação.,4
"Só achei ruim ele ter vindo sem o saquinho, veio um pouco riscado, mas o livro em si é lindo e encantador.",5
"Eu gostei muito deste tenis, alem de bonito ele é leve e confortavel!",3
Chegou no prazo e veio tudo certo. Lego é Lego e dispensa maiores comentarios sobre o produto.,4
"Ola boa tarde, não tem como avaliar, porque até agora não recebi o produto.",1
COMO VOU AVALIAR UM PRODUTO QUE NÃO FOI ENTREGUE ATÉ HOJE,1
Super recomendo chegou bem antes do prazo produto excelente tamanho perfeito...,4
"superou a expectativa, muito bom recomendo. vou comprar mais um logo",4
Tem hora que demora mto pra obedecer os comando do controle remoto.,2
"PRA COMEÇAR A ENTREGA FOI RÁPIDA, AS CHAMAS SÃO PERFEITAS, É COMPACTO, PERMITINDO COLOCAR EM ESPAÇOS MENORES. FIRME E RESISTENTE.",5
Recomendo! Produto de excelente  qualidade! Entrega rapida. Site seguro. Amei!!!!!!,5
Boa tarde! Gostaria de ter informações por dentro do produto! Tenho interesse em efetuar a compra. Como ta dividido?,2
"Fácil de montar, bonito, leve...atendeu minhas expectativas. Chegou bem rápido!",4
"O celular é muito fácil de utilizar, muito bonito,leve e satisfez minhas expectativas!",5
Comprei no fim do ano  Chegou antes do prazo  Porém nao veio NENHUMA ANILHA/PRESILHA.,2
"Gostei muito do produto, A entrega foi antes do prazo programado. Americanas, super indico, tanto o produto, quanto o vendedor.  Rita de Andrade",5
"Tirando o som do falante que é fraco,e o fato de ter que usar ou dois cartões sim ou um cartão sim e um cartão de memória por causa da bandejinha, no mais tudo certo.....e a entrega super rápida mesmo sendo fim de ano... parabéns",4
"Eu recomendo esse carregador ele já carregou 2 celulares e da para carregar os 2 ao mesmo tempo.  Eu tinha outro mais só carregava 30% esse carrega 100% e carrega rápido.  A única coisa é que é grande do tamanho do celular , mas isso é o de menos. Super recomendo agora não fico mais sem bateria.",4
"Estou super satisfeita com essa fritadeira. Excelente tamanho, prepara muito bem os alimentos e sem dizer que facilitou imensamente o meu dia a dia.  Quem estiver pensando em comprar, compre. Não irá se arrepender. Sem dizer que chegou muito antes do prazo previsto. Parabéns às Americanas e seus parceiros!",4
Comprei para presentear minha mãe! Ela simplesmente amou e só fala bem do produto! Obrigada pela agilidade na entrega Lojas Americanas!,5
"Muito bom, as crianças divertem-se muito e aprendem também",4
"Interessante, mas muito simples. Acredito atrairia mais as crianças se tivessem mais itens",3
Com meu cabelo em transição é difícil modelar os cachos e o produto me ajudou e muito nesse desafio!,5
O extintor parece de boa qualidade mas Muito atraso na entrega.,2
"Celular muito bom e bonito, excelente produto, estou muito satisfeito com essa compra.",5
Qual geracao de processador e esse ??? Diz que e core i5 mas nao diz qual deles,2
Crime de pirataria no site e simplesmente ignoram meus chamados.. bizonha a apresentação do produto.. com parafusos e pinturas ridículas.. ladrões!! Safados!!,1
O prazo de entrega excelente.e ainda o frete grátis. Foi uma ótima compra pra mim.,4
"O aspirador é excelente! Muito prático, facilita demais a limpeza e economiza tempo. Tive oportunidade de testar a versão vermelha de 1000w, mas arrisquei comprar esse. Sem dúvidas foi uma ótima compra, na minha opinião esse é mais leve, menos ""barulhento"" e a parte que aspira menor, o que facilita em alguns cantos em comparação com a versão vermelha, sem contar a potência. É um pouco mais caro que o de 1000w, mas vale a pena. Recomendo o produto e a Americanas!",5
"Comprei pelo preço, mas gostei mesmo foi da entrega, eram 10 dias úteis mas chegou em 5. Muito bom!",4
Refresca bastante e pouco barulhento. Soh acho ki deveria vir totalmente aberto onde sai o ar e não soh 3fileiras!,4
"Que parafernálias de preços diferentes:  horas dois mil e pucos, horas tres mil e tantos horas  quatro mil e tantos que loucura é essa?. Respeitem os consumidores",2
"Gostei muito do barbeador oneBlade, melhor custo benefício. Ele não irrita a sua pele e pode ser usado quanto a seco ou molhado... super recomendo.",4
"Ótimo produto, e a empresa responsável pela venda está de parabéns, pela entrega rápida.",5
Ótimo produto excelente qualidade a entrega penfeitar chegou antes do prazo muito obrigado pela atenção,5
Muito bom o produto! Recomendo a todos! Funcionando perfeitamente!,5
"Batom muito Lindo de otima ficsação ameiiii Boa textura, facil aplicação..",5
